club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
1.FC Köln,Serhou Guirassy,20.0,Guinea,Centre-Forward,CF,40000000.0,LOSC Lille,France,3800000.0,in,summer,1 Bundesliga,2016,False,
1.FC Köln,Marco Höger,26.0,Germany,Defensive Midfield,DM,,FC Schalke 04,Germany,1300000.0,in,summer,1 Bundesliga,2016,False,
1.FC Köln,Artjoms Rudnevs,28.0,Latvia,Centre-Forward,CF,,Hamburger SV,Germany,0.0,in,summer,1 Bundesliga,2016,False,
1.FC Köln,Konstantin Rausch,26.0,Russia,Left-Back,LB,,Darmstadt 98,Germany,0.0,in,summer,1 Bundesliga,2016,False,
1.FC Köln,Yannick Gerhardt,22.0,Germany,Central Midfield,CM,6000000.0,VfL Wolfsburg,Germany,13000000.0,out,summer,1 Bundesliga,2016,False,
1.FC Köln,Kevin Vogt,24.0,Germany,Centre-Back,CB,2500000.0,TSG Hoffenheim,Germany,3000000.0,out,summer,1 Bundesliga,2016,False,
1.FC Köln,Daniel Mesenhöler,20.0,Germany,Goalkeeper,GK,,Union Berlin,Germany,0.0,out,summer,1 Bundesliga,2016,False,
1.FC Köln,Dusan Svento,30.0,Slovakia,Left-Back,LB,,Slavia Prague,Czech Republic,0.0,out,summer,1 Bundesliga,2016,False,
1.FC Köln,Bruno Nascimento,25.0,Brazil,Centre-Back,CB,,Omonia Nikosia,Cyprus,0.0,out,summer,1 Bundesliga,2016,False,
1.FC Köln,Christian Clemens,25.0,Germany,Right Winger,RW,,1.FSV Mainz 05,Germany,2750000.0,in,winter,1 Bundesliga,2016,False,
1.FC Köln,Mergim Mavraj,30.0,Albania,Centre-Back,CB,,Hamburger SV,Germany,1800000.0,out,winter,1 Bundesliga,2016,False,
1.FC Köln,Filip Mladenovic,25.0,Serbia,Left-Back,LB,,Standard Liège,Belgium,1200000.0,out,winter,1 Bundesliga,2016,False,
1.FSV Mainz 05,Jhon Córdoba,23.0,Colombia,Centre-Forward,CF,12000000.0,Granada CF,Spain,6500000.0,in,summer,1 Bundesliga,2016,False,
1.FSV Mainz 05,Jean-Philippe Gbamin,20.0,Cote d'Ivoire,Defensive Midfield,DM,4000000.0,Lens,France,5000000.0,in,summer,1 Bundesliga,2016,False,
1.FSV Mainz 05,Levin Öztunali,20.0,Germany,Left Winger,LW,1200000.0,B. Leverkusen,Germany,5000000.0,in,summer,1 Bundesliga,2016,False,
1.FSV Mainz 05,Gerrit Holtmann,21.0,Philippines,Left Winger,LW,2300000.0,E. Braunschweig,Germany,3000000.0,in,summer,1 Bundesliga,2016,False,
1.FSV Mainz 05,Jonas Lössl,27.0,Denmark,Goalkeeper,GK,,Guingamp,France,2500000.0,in,summer,1 Bundesliga,2016,False,
1.FSV Mainz 05,José Rodríguez,21.0,Spain,Central Midfield,CM,,Galatasaray,Turkey,2150000.0,in,summer,1 Bundesliga,2016,False,
1.FSV Mainz 05,Christian Clemens,24.0,Germany,Right Winger,RW,,FC Schalke 04,Germany,2000000.0,in,summer,1 Bundesliga,2016,False,
1.FSV Mainz 05,Loris Karius,23.0,Germany,Goalkeeper,GK,1200000.0,Liverpool,England,6200000.0,out,summer,1 Bundesliga,2016,False,
1.FSV Mainz 05,Julian Baumgartlinger,28.0,Austria,Defensive Midfield,DM,,B. Leverkusen,Germany,4000000.0,out,summer,1 Bundesliga,2016,False,
1.FSV Mainz 05,Christoph Moritz,26.0,Germany,Central Midfield,CM,,1.FC K'lautern,Germany,,out,summer,1 Bundesliga,2016,False,
1.FSV Mainz 05,Elkin Soto,35.0,Colombia,Central Midfield,CM,,Once Caldas,Colombia,0.0,out,summer,1 Bundesliga,2016,False,
1.FSV Mainz 05,Dani Schahin,26.0,Germany,Centre-Forward,CF,,Roda JC,Netherlands,0.0,out,summer,1 Bundesliga,2016,False,
1.FSV Mainz 05,Henrique Sereno,31.0,Portugal,Centre-Back,CB,,Without Club,,,out,summer,1 Bundesliga,2016,False,
1.FSV Mainz 05,Robin Quaison,23.0,Sweden,Centre-Forward,CF,4500000.0,US Palermo,Italy,2500000.0,in,winter,1 Bundesliga,2016,False,
1.FSV Mainz 05,Marin Sverko,18.0,Croatia,Centre-Back,CB,,Karlsruhe U19,Germany,,in,winter,1 Bundesliga,2016,False,
1.FSV Mainz 05,Yunus Mallı,24.0,Turkey,Attacking Midfield,AM,,VfL Wolfsburg,Germany,12500000.0,out,winter,1 Bundesliga,2016,False,
1.FSV Mainz 05,Christian Clemens,25.0,Germany,Right Winger,RW,,1.FC Köln,Germany,2750000.0,out,winter,1 Bundesliga,2016,False,
1.FSV Mainz 05,Gianluca Curci,31.0,Italy,Goalkeeper,GK,,Without Club,,,out,winter,1 Bundesliga,2016,False,
Bayer 04 Leverkusen,Aleksandar Dragovic,25.0,Austria,Centre-Back,CB,4500000.0,Dynamo Kyiv,Ukraine,21000000.0,in,summer,1 Bundesliga,2016,False,
Bayer 04 Leverkusen,Kevin Volland,23.0,Germany,Centre-Forward,CF,6000000.0,TSG Hoffenheim,Germany,20000000.0,in,summer,1 Bundesliga,2016,False,
Bayer 04 Leverkusen,Julian Baumgartlinger,28.0,Austria,Defensive Midfield,DM,,1.FSV Mainz 05,Germany,4000000.0,in,summer,1 Bundesliga,2016,False,
Bayer 04 Leverkusen,Jonas Meffert,21.0,Germany,Defensive Midfield,DM,1500000.0,Karlsruher SC,Germany,,in,summer,1 Bundesliga,2016,False,
Bayer 04 Leverkusen,Danny da Costa,22.0,Germany,Right-Back,RB,1800000.0,FC Ingolstadt,Germany,,in,summer,1 Bundesliga,2016,False,
Bayer 04 Leverkusen,Ramazan Özcan,32.0,Austria,Goalkeeper,GK,,FC Ingolstadt,Germany,,in,summer,1 Bundesliga,2016,False,
Bayer 04 Leverkusen,Christoph Kramer,25.0,Germany,Defensive Midfield,DM,2500000.0,Bor. M'gladbach,Germany,15000000.0,out,summer,1 Bundesliga,2016,False,
Bayer 04 Leverkusen,Levin Öztunali,20.0,Germany,Left Winger,LW,1200000.0,1.FSV Mainz 05,Germany,5000000.0,out,summer,1 Bundesliga,2016,False,
Bayer 04 Leverkusen,Jonas Meffert,21.0,Germany,Defensive Midfield,DM,1500000.0,SC Freiburg,Germany,1200000.0,out,summer,1 Bundesliga,2016,False,
Bayer 04 Leverkusen,David Yelldell,34.0,United States,Goalkeeper,GK,,Sonnenhof-Gr.,Germany,0.0,out,summer,1 Bundesliga,2016,False,
Bayer 04 Leverkusen,Dario Kresic,32.0,Croatia,Goalkeeper,GK,,Omonia Nikosia,Cyprus,0.0,out,summer,1 Bundesliga,2016,False,
Bayer 04 Leverkusen,Maximilian Wagener,21.0,Germany,Central Midfield,CM,,Wattenscheid 09,Germany,0.0,out,summer,1 Bundesliga,2016,False,
Bayer 04 Leverkusen,Malcolm Cacutalua,21.0,Germany,Centre-Back,CB,,Arm. Bielefeld,Germany,,out,summer,1 Bundesliga,2016,False,
Bayer 04 Leverkusen,Sebastian Boenisch,29.0,Poland,Left-Back,LB,,Without Club,,,out,summer,1 Bundesliga,2016,False,
Bayer 04 Leverkusen,Leon Bailey,19.0,Jamaica,Left Winger,LW,28000000.0,KRC Genk,Belgium,16700000.0,in,winter,1 Bundesliga,2016,False,
Bayer 04 Leverkusen,Robbie Kruse,28.0,Australia,Left Winger,LW,,Liaoning FC,China,,out,winter,1 Bundesliga,2016,False,
Bayern Munich,Renato Sanches,18.0,Portugal,Central Midfield,CM,14000000.0,Benfica,Portugal,35000000.0,in,summer,1 Bundesliga,2016,False,
Bayern Munich,Mats Hummels,27.0,Germany,Centre-Back,CB,6000000.0,Bor. Dortmund,Germany,35000000.0,in,summer,1 Bundesliga,2016,False,
Bayern Munich,Mario Götze,24.0,Germany,Attacking Midfield,AM,9000000.0,Bor. Dortmund,Germany,22000000.0,out,summer,1 Bundesliga,2016,False,
Bayern Munich,Pierre-Emile Højbjerg,20.0,Denmark,Defensive Midfield,DM,32000000.0,Southampton,England,15000000.0,out,summer,1 Bundesliga,2016,False,
Bayern Munich,Sebastian Rode,25.0,Germany,Central Midfield,CM,2000000.0,Bor. Dortmund,Germany,12000000.0,out,summer,1 Bundesliga,2016,False,
Bayern Munich,Ivan Lucic,21.0,Austria,Goalkeeper,GK,,Bristol City,England,,out,summer,1 Bundesliga,2016,False,
Bayern Munich,Julian Green,21.0,United States,Central Midfield,CM,1000000.0,VfB Stuttgart,Germany,,out,winter,1 Bundesliga,2016,False,
Borussia Dortmund,Ousmane Dembélé,19.0,France,Right Winger,RW,60000000.0,Stade Rennais,France,35000000.0,in,summer,1 Bundesliga,2016,False,
Borussia Dortmund,André Schürrle,25.0,Germany,Left Winger,LW,,VfL Wolfsburg,Germany,30000000.0,in,summer,1 Bundesliga,2016,False,
Borussia Dortmund,Mario Götze,24.0,Germany,Attacking Midfield,AM,9000000.0,Bayern Munich,Germany,22000000.0,in,summer,1 Bundesliga,2016,False,
Borussia Dortmund,Sebastian Rode,25.0,Germany,Central Midfield,CM,2000000.0,Bayern Munich,Germany,12000000.0,in,summer,1 Bundesliga,2016,False,
Borussia Dortmund,Raphaël Guerreiro,22.0,Portugal,Left-Back,LB,15000000.0,FC Lorient,France,12000000.0,in,summer,1 Bundesliga,2016,False,
Borussia Dortmund,Emre Mor,18.0,Turkey,Right Winger,RW,3300000.0,Nordsjaelland,Denmark,9750000.0,in,summer,1 Bundesliga,2016,False,
Borussia Dortmund,Marc Bartra,25.0,Spain,Centre-Back,CB,3000000.0,Barcelona,Spain,8000000.0,in,summer,1 Bundesliga,2016,False,
Borussia Dortmund,Mikel Merino,20.0,Spain,Central Midfield,CM,50000000.0,CA Osasuna,Spain,3750000.0,in,summer,1 Bundesliga,2016,False,
Borussia Dortmund,Henrikh Mkhitaryan,27.0,Armenia,Central Midfield,CM,6000000.0,Man Utd,England,42000000.0,out,summer,1 Bundesliga,2016,False,
Borussia Dortmund,Mats Hummels,27.0,Germany,Centre-Back,CB,6000000.0,Bayern Munich,Germany,35000000.0,out,summer,1 Bundesliga,2016,False,
Borussia Dortmund,İlkay Gündoğan,25.0,Germany,Central Midfield,CM,20000000.0,Man City,England,27000000.0,out,summer,1 Bundesliga,2016,False,
Borussia Dortmund,Jakub Blaszczykowski,30.0,Poland,Right Winger,RW,,VfL Wolfsburg,Germany,5000000.0,out,summer,1 Bundesliga,2016,False,
Borussia Dortmund,Moritz Leitner,23.0,Germany,Central Midfield,CM,,Lazio,Italy,1500000.0,out,summer,1 Bundesliga,2016,False,
Borussia Dortmund,Jannik Bandowski,22.0,Germany,Left-Back,LB,,VfL Bochum,Germany,0.0,out,summer,1 Bundesliga,2016,False,
Borussia Dortmund,Alexander Isak,17.0,Sweden,Centre-Forward,CF,70000000.0,AIK,Sweden,8600000.0,in,winter,1 Bundesliga,2016,False,
Borussia Mönchengladbach,Christoph Kramer,25.0,Germany,Defensive Midfield,DM,2500000.0,B. Leverkusen,Germany,15000000.0,in,summer,1 Bundesliga,2016,False,
Borussia Mönchengladbach,Jannik Vestergaard,23.0,Denmark,Centre-Back,CB,4000000.0,Werder Bremen,Germany,12500000.0,in,summer,1 Bundesliga,2016,False,
Borussia Mönchengladbach,László Bénes,18.0,Slovakia,Central Midfield,CM,3500000.0,MSK Zilina,Slovakia,5000000.0,in,summer,1 Bundesliga,2016,False,
Borussia Mönchengladbach,Tobias Strobl,26.0,Germany,Defensive Midfield,DM,,TSG Hoffenheim,Germany,0.0,in,summer,1 Bundesliga,2016,False,
Borussia Mönchengladbach,Mamadou Doucouré,18.0,France,Centre-Back,CB,,Paris SG B,France,0.0,in,summer,1 Bundesliga,2016,False,
Borussia Mönchengladbach,Granit Xhaka,23.0,Switzerland,Defensive Midfield,DM,20000000.0,Arsenal,England,45000000.0,out,summer,1 Bundesliga,2016,False,
Borussia Mönchengladbach,Marlon Ritter,21.0,Germany,Attacking Midfield,AM,,F. Düsseldorf,Germany,,out,summer,1 Bundesliga,2016,False,
Borussia Mönchengladbach,Håvard Nordtveit,26.0,Norway,Centre-Back,CB,,West Ham,England,0.0,out,summer,1 Bundesliga,2016,False,
Borussia Mönchengladbach,Branimir Hrgota,23.0,Sweden,Centre-Forward,CF,1300000.0,E. Frankfurt,Germany,0.0,out,summer,1 Bundesliga,2016,False,
Borussia Mönchengladbach,Roel Brouwers,34.0,Netherlands,Centre-Back,CB,,Roda JC,Netherlands,0.0,out,summer,1 Bundesliga,2016,False,
Borussia Mönchengladbach,Martin Stranzl,36.0,Austria,Centre-Back,CB,,,,,out,summer,1 Bundesliga,2016,False,
Borussia Mönchengladbach,Timothée Kolodziejczak,25.0,France,Centre-Back,CB,,Sevilla FC,Spain,7500000.0,in,winter,1 Bundesliga,2016,False,
Borussia Mönchengladbach,Julio Villalba,18.0,Paraguay,Centre-Forward,CF,,Cerro Porteño,Paraguay,1250000.0,in,winter,1 Bundesliga,2016,False,
Borussia Mönchengladbach,Álvaro Domínguez,27.0,Spain,Centre-Back,CB,,,,,out,winter,1 Bundesliga,2016,False,
Eintracht Frankfurt,Taleb Tawatha,24.0,Israel,Left-Back,LB,,Maccabi Haifa,Israel,1200000.0,in,summer,1 Bundesliga,2016,False,
Eintracht Frankfurt,Omar Mascarell,23.0,Spain,Defensive Midfield,DM,1000000.0,Real Madrid,Spain,1000000.0,in,summer,1 Bundesliga,2016,False,
Eintracht Frankfurt,Branimir Hrgota,23.0,Sweden,Centre-Forward,CF,1300000.0,Bor. M'gladbach,Germany,0.0,in,summer,1 Bundesliga,2016,False,
Eintracht Frankfurt,Danny Blum,25.0,Germany,Left Winger,LW,,1.FC Nuremberg,Germany,0.0,in,summer,1 Bundesliga,2016,False,
Eintracht Frankfurt,Carlos Zambrano,26.0,Peru,Centre-Back,CB,,Rubin Kazan,Russia,3500000.0,out,summer,1 Bundesliga,2016,False,
Eintracht Frankfurt,Stefan Aigner,28.0,Germany,Right Winger,RW,,1860 Munich,Germany,3000000.0,out,summer,1 Bundesliga,2016,False,
Eintracht Frankfurt,Luc Castaignos,23.0,Netherlands,Centre-Forward,CF,,Sporting CP,Portugal,2500000.0,out,summer,1 Bundesliga,2016,False,
Eintracht Frankfurt,Luca Waldschmidt,20.0,Germany,Centre-Forward,CF,3000000.0,Hamburger SV,Germany,1300000.0,out,summer,1 Bundesliga,2016,False,
Eintracht Frankfurt,Aleksandar Ignjovski,25.0,Serbia,Defensive Midfield,DM,,SC Freiburg,Germany,,out,summer,1 Bundesliga,2016,False,
