club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Boavista FC,Fábio Espinho,30,Portugal,Attacking Midfield,AM,,Málaga CF,Spain,0.0,in,summer,Liga Portugal,2016,False,
Boavista FC,Digas,23,Portugal,Right Winger,RW,,Salgueiros,Portugal,0.0,in,summer,Liga Portugal,2016,False,
Boavista FC,Idé Colubali,22,Guinea-Bissau,Centre-Forward,CF,,Alcanenense,Portugal,0.0,in,summer,Liga Portugal,2016,False,
Boavista FC,Erivelto,27,Brazil,Centre-Forward,CF,,Al-Mesaimeer,Qatar,0.0,in,summer,Liga Portugal,2016,False,
Boavista FC,Emin Mahmudov,24,Azerbaijan,Central Midfield,CM,1400000.0,KS Samara,Russia,0.0,in,summer,Liga Portugal,2016,False,
Boavista FC,Mohamed Daf,22,Senegal,Central Midfield,CM,,RSC Charleroi,Belgium,0.0,in,summer,Liga Portugal,2016,False,
Boavista FC,Edu Machado,26,Portugal,Right-Back,RB,,Chaves,Portugal,0.0,in,summer,Liga Portugal,2016,False,
Boavista FC,Talocha,26,Portugal,Left-Back,LB,,Vizela,Portugal,0.0,in,summer,Liga Portugal,2016,False,
Boavista FC,Mickaël Meira,22,Portugal,Goalkeeper,GK,,Atlético CP,Portugal,0.0,in,summer,Liga Portugal,2016,False,
Boavista FC,André Schembri,30,Malta,Centre-Forward,CF,,Omonia Nikosia,Cyprus,0.0,in,summer,Liga Portugal,2016,False,
Boavista FC,Lucas Tagliapietra,25,Brazil,Centre-Back,CB,,Hamilton Acad.,Scotland,0.0,in,summer,Liga Portugal,2016,False,
Boavista FC,Lovro Medic,25,Croatia,Centre-Forward,CF,,NK Zagreb,Croatia,,in,summer,Liga Portugal,2016,False,
Boavista FC,Carraça,23,Portugal,Right-Back,RB,,Santa Clara,Portugal,,in,summer,Liga Portugal,2016,False,
Boavista FC,Kamran Agayev,30,Azerbaijan,Goalkeeper,GK,,Without Club,,,in,summer,Liga Portugal,2016,False,
Boavista FC,Mika,25,Portugal,Goalkeeper,GK,,Sunderland,England,1500000.0,out,summer,Liga Portugal,2016,False,
Boavista FC,Afonso Figueiredo,23,Portugal,Left-Back,LB,,Stade Rennais,France,,out,summer,Liga Portugal,2016,False,
Boavista FC,Nuno Pereira,20,Portugal,Right Winger,RW,,Sousense,Portugal,0.0,out,summer,Liga Portugal,2016,False,
Boavista FC,Uche Nwofor,24,Nigeria,Centre-Forward,CF,,AS Trencin,Slovakia,0.0,out,summer,Liga Portugal,2016,False,
Boavista FC,Mario Martínez,31,Spain,Attacking Midfield,AM,,PGS Kissamikos,Greece,0.0,out,summer,Liga Portugal,2016,False,
Boavista FC,Reuben Gabriel,25,Nigeria,Central Midfield,CM,,AS Trencin,Slovakia,0.0,out,summer,Liga Portugal,2016,False,
Boavista FC,Gabriel Coelho,18,Brazil,Goalkeeper,GK,,Pedras Rubras,Portugal,0.0,out,summer,Liga Portugal,2016,False,
Boavista FC,Zé Manuel,25,Portugal,Right Winger,RW,,FC Porto,Portugal,0.0,out,summer,Liga Portugal,2016,False,
Boavista FC,Imanol Iriberri,29,Argentina,Centre-Forward,CF,,Crucero,Argentina,0.0,out,summer,Liga Portugal,2016,False,
Boavista FC,Paulo Vinícius,31,Brazil,Centre-Back,CB,,Apol. Limassol,Cyprus,0.0,out,summer,Liga Portugal,2016,False,
Boavista FC,Rúben Ribeiro,28,Portugal,Attacking Midfield,AM,,Rio Ave,Portugal,0.0,out,summer,Liga Portugal,2016,False,
Boavista FC,Gideão,28,Brazil,Goalkeeper,GK,,Without Club,,,out,summer,Liga Portugal,2016,False,
Boavista FC,Ian Pereira,19,Brazil,Right-Back,RB,,Without Club,,,out,summer,Liga Portugal,2016,False,
Boavista FC,Cristian Cangá,23,Colombia,Centre-Forward,CF,,Without Club,,,out,summer,Liga Portugal,2016,False,
Boavista FC,Lucão,24,Brazil,Centre-Back,CB,,Without Club,,,out,summer,Liga Portugal,2016,False,
Boavista FC,Ancelmo Júnior,26,Brazil,Attacking Midfield,AM,,Without Club,,,out,summer,Liga Portugal,2016,False,
Boavista FC,Cláudio Lopes,23,Portugal,Right-Back,RB,,Without Club,,,out,summer,Liga Portugal,2016,False,
Boavista FC,Aidi Fulangxisi,26,China,Left-Back,LB,,DL Yifang,China,0.0,in,winter,Liga Portugal,2016,False,
Boavista FC,Rochinha,21,Portugal,Left Winger,LW,1800000.0,Standard U21,Belgium,,in,winter,Liga Portugal,2016,False,
Boavista FC,Davi Mbala,23,DR Congo,Left Winger,LW,,Penafiel,Portugal,,in,winter,Liga Portugal,2016,False,
Boavista FC,Erivelto,28,Brazil,Centre-Forward,CF,,SC Covilhã,Portugal,0.0,out,winter,Liga Portugal,2016,False,
Boavista FC,Michael Uchebo,26,Nigeria,Centre-Forward,CF,,Without Club,,,out,winter,Liga Portugal,2016,False,
Boavista FC,Kamran Agayev,31,Azerbaijan,Goalkeeper,GK,,Without Club,,,out,winter,Liga Portugal,2016,False,
CD Feirense,Alex Kakuba,25,Uganda,Left-Back,LB,,Estoril Praia,Portugal,0.0,in,summer,Liga Portugal,2016,False,
CD Feirense,Guima,30,Portugal,Centre-Forward,CF,,CFR Cluj,Romania,0.0,in,summer,Liga Portugal,2016,False,
CD Feirense,Jean Sony Alcénat,30,Haiti,Right-Back,RB,,Steaua Bucharest,Romania,0.0,in,summer,Liga Portugal,2016,False,
CD Feirense,Luís Aurélio,27,Portugal,Central Midfield,CM,,Nacional,Portugal,0.0,in,summer,Liga Portugal,2016,False,
CD Feirense,Vítor Bruno,26,Portugal,Left-Back,LB,,CFR Cluj,Romania,0.0,in,summer,Liga Portugal,2016,False,
CD Feirense,Peçanha,36,Brazil,Goalkeeper,GK,,FC Viitorul,Romania,0.0,in,summer,Liga Portugal,2016,False,
CD Feirense,Luís Rocha,29,Portugal,Centre-Back,CB,,Freamunde,Portugal,0.0,in,summer,Liga Portugal,2016,False,
CD Feirense,Herve Tchami,28,Cameroon,Right Winger,RW,,Giresunspor,Turkey,0.0,in,summer,Liga Portugal,2016,False,
CD Feirense,Vaná Alves,25,Brazil,Goalkeeper,GK,,Coritiba FC,Brazil,,in,summer,Liga Portugal,2016,False,
CD Feirense,Paulo Monteiro,31,Portugal,Centre-Back,CB,,União Madeira,Portugal,,in,summer,Liga Portugal,2016,False,
CD Feirense,Flávio Ramos,22,Brazil,Centre-Back,CB,,Náutico,Brazil,,in,summer,Liga Portugal,2016,False,
CD Feirense,William Tchuameni,19,Cameroon,Centre-Forward,CF,,Unisport Bafang,Cameroon,,in,summer,Liga Portugal,2016,False,
CD Feirense,Serginho,30,Portugal,Left-Back,LB,,US Créteil-L,France,0.0,out,summer,Liga Portugal,2016,False,
CD Feirense,Joca,20,Portugal,Centre-Back,CB,,Esmoriz,Portugal,0.0,out,summer,Liga Portugal,2016,False,
CD Feirense,Mika,28,Portugal,Centre-Back,CB,,Trofense,Portugal,0.0,out,summer,Liga Portugal,2016,False,
CD Feirense,Magique,23,Cote d'Ivoire,Left Winger,LW,,Cova Piedade,Portugal,0.0,out,summer,Liga Portugal,2016,False,
CD Feirense,Nuno Diogo,35,Portugal,Centre-Back,CB,,Famalicão,Portugal,0.0,out,summer,Liga Portugal,2016,False,
CD Feirense,Ima Lino,19,Portugal,Goalkeeper,GK,,Dragões,Portugal,0.0,out,summer,Liga Portugal,2016,False,
CD Feirense,Agostinho Carvalho,23,Portugal,Centre-Back,CB,,Fafe,Portugal,0.0,out,summer,Liga Portugal,2016,False,
CD Feirense,Diogo Silvestre,26,Brazil,Left-Back,LB,,Estudiantes LP,Argentina,0.0,out,summer,Liga Portugal,2016,False,
CD Feirense,Hélder Castro,30,Portugal,Central Midfield,CM,,Olympiakos N.,Cyprus,0.0,out,summer,Liga Portugal,2016,False,
CD Feirense,Rafael Porcellis,29,Brazil,Centre-Forward,CF,,União Madeira,Portugal,0.0,out,summer,Liga Portugal,2016,False,
CD Feirense,Giorgi Makaridze,26,Georgia,Goalkeeper,GK,,Moreirense,Portugal,0.0,out,summer,Liga Portugal,2016,False,
CD Feirense,Emmanuel Sunday,24,Nigeria,Centre-Forward,CF,,FLC Thanh Hoa,Vietnam,,out,summer,Liga Portugal,2016,False,
CD Feirense,Babanco,31,Cape Verde,Central Midfield,CM,,AEL Limassol,Cyprus,0.0,in,winter,Liga Portugal,2016,False,
CD Feirense,Hugo Seco,28,Portugal,Right Winger,RW,,Cherno More,Bulgaria,0.0,in,winter,Liga Portugal,2016,False,
CD Feirense,Wellington,29,Brazil,Centre-Forward,CF,,AEL Limassol,Cyprus,0.0,in,winter,Liga Portugal,2016,False,
CD Feirense,Edson Farias,25,Brazil,Right Winger,RW,,Bucheon FC,"Korea, South",,in,winter,Liga Portugal,2016,False,
CD Feirense,Herve Tchami,28,Cameroon,Right Winger,RW,,Hajer,Saudi Arabia,0.0,out,winter,Liga Portugal,2016,False,
CD Feirense,Semedo,28,Cape Verde,Defensive Midfield,DM,,Apol. Limassol,Cyprus,,out,winter,Liga Portugal,2016,False,
CD Feirense,Guima,30,Portugal,Centre-Forward,CF,,,,,out,winter,Liga Portugal,2016,False,
CD Nacional,Nelson Bonilla,25,El Salvador,Centre-Forward,CF,,Zira FC,Azerbaijan,,in,summer,Liga Portugal,2016,False,
CD Nacional,Ohoulo Framelin,19,Cameroon,Goalkeeper,GK,,Alcanenense,Portugal,0.0,in,summer,Liga Portugal,2016,False,
CD Nacional,Vítor São Bento,23,Portugal,Goalkeeper,GK,,Farense,Portugal,0.0,in,summer,Liga Portugal,2016,False,
CD Nacional,Luís Silva,23,Portugal,Central Midfield,CM,,Chaves,Portugal,0.0,in,summer,Liga Portugal,2016,False,
CD Nacional,Okacha Hamzaoui,25,Algeria,Centre-Forward,CF,,MO Béjaïa,Algeria,0.0,in,summer,Liga Portugal,2016,False,
CD Nacional,Ricardo Gomes,24,Cape Verde,Centre-Forward,CF,4500000.0,Vit. Guimarães,Portugal,0.0,in,summer,Liga Portugal,2016,False,
CD Nacional,Vítor Gonçalves,24,Portugal,Central Midfield,CM,,Gil Vicente,Portugal,,in,summer,Liga Portugal,2016,False,
CD Nacional,Boubacar Fofana,26,Guinea,Defensive Midfield,DM,,Al-Ettifaq,Saudi Arabia,,out,summer,Liga Portugal,2016,False,
CD Nacional,Alan Henrique,25,Brazil,Centre-Back,CB,,Umm Salal SC,Qatar,0.0,out,summer,Liga Portugal,2016,False,
CD Nacional,Luís Silva,23,Portugal,Central Midfield,CM,,Belenenses,Portugal,0.0,out,summer,Liga Portugal,2016,False,
CD Nacional,Hicham Belkaroui,25,Algeria,Centre-Back,CB,,Esperance,Tunisia,0.0,out,summer,Liga Portugal,2016,False,
CD Nacional,Sérgio Duarte,23,Portugal,Defensive Midfield,DM,,Salgueiros,Portugal,0.0,out,summer,Liga Portugal,2016,False,
CD Nacional,Mohamed Kaba,20,Guinea,Left-Back,LB,,Sertanense,Portugal,0.0,out,summer,Liga Portugal,2016,False,
CD Nacional,Gottardi,31,Brazil,Goalkeeper,GK,,Marítimo,Portugal,0.0,out,summer,Liga Portugal,2016,False,
CD Nacional,Luís Aurélio,27,Portugal,Central Midfield,CM,,Feirense,Portugal,0.0,out,summer,Liga Portugal,2016,False,
CD Nacional,Nenê Bonilha,24,Brazil,Defensive Midfield,DM,,Vitória Setúbal,Portugal,0.0,out,summer,Liga Portugal,2016,False,
CD Nacional,João Aurélio,27,Portugal,Right-Back,RB,,Vit. Guimarães,Portugal,0.0,out,summer,Liga Portugal,2016,False,
CD Nacional,Miguel Rodrigues,23,Portugal,Centre-Back,CB,,Panetolikos,Greece,0.0,out,summer,Liga Portugal,2016,False,
CD Nacional,Kevin Ramos,22,Cape Verde,Goalkeeper,GK,,Mindelo,Cape Verde,,out,summer,Liga Portugal,2016,False,
CD Nacional,Filipe Ferreira,19,Portugal,Goalkeeper,GK,,Olhanense,Portugal,,out,summer,Liga Portugal,2016,False,
CD Nacional,Paulinho,23,Brazil,Attacking Midfield,AM,,Without Club,,,out,summer,Liga Portugal,2016,False,
CD Nacional,Filipe Gonçalves,32,Portugal,Defensive Midfield,DM,,Slask Wroclaw,Poland,0.0,in,winter,Liga Portugal,2016,False,
CD Nacional,Dejan Mezga,31,Croatia,Attacking Midfield,AM,,NK Maribor,Slovenia,0.0,in,winter,Liga Portugal,2016,False,
CD Nacional,Zequinha,30,Portugal,Second Striker,SS,,Arouca,Portugal,0.0,in,winter,Liga Portugal,2016,False,
CD Nacional,Adriano Facchini,33,Brazil,Goalkeeper,GK,,Karabükspor,Turkey,,in,winter,Liga Portugal,2016,False,
CD Nacional,Ali Ghazal,24,Egypt,Centre-Back,CB,,GZ H. Zhicheng,China,2600000.0,out,winter,Liga Portugal,2016,False,
CD Nacional,Rui Silva,22,Portugal,Goalkeeper,GK,15000000.0,Granada CF,Spain,1000000.0,out,winter,Liga Portugal,2016,False,
CD Tondela,Fernando Ferreira,29,Portugal,Central Midfield,CM,,Marítimo,Portugal,0.0,in,summer,Liga Portugal,2016,False,
CD Tondela,Ricardo Janota,29,Portugal,Goalkeeper,GK,,Académico Viseu,Portugal,0.0,in,summer,Liga Portugal,2016,False,
CD Tondela,Elnur Cafarov,19,Azerbaijan,Right Winger,RW,,Xäzär Länkäran,Azerbaijan,0.0,in,summer,Liga Portugal,2016,False,
CD Tondela,Miguel Cardoso,22,Portugal,Attacking Midfield,AM,2700000.0,Dep. La Coruña,Spain,0.0,in,summer,Liga Portugal,2016,False,
CD Tondela,Claude Gonçalves,22,Portugal,Defensive Midfield,DM,1500000.0,AC Ajaccio,France,0.0,in,summer,Liga Portugal,2016,False,
CD Tondela,Muhammad Candé,24,Guinea-Bissau,Left-Back,LB,,Portimonense,Portugal,0.0,in,summer,Liga Portugal,2016,False,
CD Tondela,Rafael Amorim,28,Brazil,Centre-Back,CB,,Belenenses,Portugal,,in,summer,Liga Portugal,2016,False,
CD Tondela,Alassane També,24,Mali,Right-Back,RB,,Genoa,Italy,,in,summer,Liga Portugal,2016,False,
CD Tondela,Dylan Flores,23,Costa Rica,Attacking Midfield,AM,,Saprissa,Costa Rica,,in,summer,Liga Portugal,2016,False,
CD Tondela,Fábio Nunes,23,Portugal,Left-Back,LB,,Belenenses,Portugal,,in,summer,Liga Portugal,2016,False,
CD Tondela,Elnur Cafarov,19,Azerbaijan,Right Winger,RW,,NK Dugopolje,Croatia,0.0,out,summer,Liga Portugal,2016,False,
CD Tondela,Eñaut Zubikarai,32,Spain,Goalkeeper,GK,,Auckland City,New Zealand,0.0,out,summer,Liga Portugal,2016,False,
CD Tondela,Luís Tinoco,29,Portugal,Left-Back,LB,,União Madeira,Portugal,0.0,out,summer,Liga Portugal,2016,False,
CD Tondela,Nathan Júnior,27,Brazil,Centre-Forward,CF,,Al-Fateh,Saudi Arabia,0.0,out,summer,Liga Portugal,2016,False,
CD Tondela,Luís Alberto,32,Brazil,Defensive Midfield,DM,,Chaves,Portugal,0.0,out,summer,Liga Portugal,2016,False,
CD Tondela,Nuno Santos,36,Portugal,Left-Back,LB,,Coimbra,Portugal,0.0,out,summer,Liga Portugal,2016,False,
CD Tondela,Markus Berger,31,Austria,Centre-Back,CB,,Grödig,Austria,0.0,out,summer,Liga Portugal,2016,False,
CD Tondela,Lucas Souza,25,Brazil,Central Midfield,CM,,AEL Limassol,Cyprus,0.0,out,summer,Liga Portugal,2016,False,
CD Tondela,Steven Thicot,29,France,Centre-Back,CB,,Without Club,,,out,summer,Liga Portugal,2016,False,
