club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Athletic Bilbao,Erik Morán,25,Spain,Defensive Midfield,DM,,Real Zaragoza,Spain,0.0,out,summer,Laliga,2016,False,
Athletic Bilbao,Unai Bustinza,24,Spain,Centre-Back,CB,,CD Leganés,Spain,0.0,out,summer,Laliga,2016,False,
Athletic Bilbao,Ibai Gómez,26,Spain,Left Winger,LW,,Alavés,Spain,0.0,out,summer,Laliga,2016,False,
Athletic Bilbao,Jon Aurtenetxe,24,Spain,Centre-Back,CB,,CD Mirandés,Spain,0.0,out,summer,Laliga,2016,False,
Athletic Bilbao,Guillermo Fernández,23,Spain,Centre-Forward,CF,,Elche CF,Spain,0.0,out,summer,Laliga,2016,False,
Athletic Bilbao,Borja Viguera,29,Spain,Centre-Forward,CF,,Sporting Gijón,Spain,0.0,out,summer,Laliga,2016,False,
Athletic Bilbao,Carlos Gurpegui,35,Spain,Centre-Back,CB,,,,,out,summer,Laliga,2016,False,
Atlético de Madrid,Kévin Gameiro,29,France,Centre-Forward,CF,1200000.0,Sevilla FC,Spain,32000000.0,in,summer,Laliga,2016,False,
Atlético de Madrid,Nico Gaitán,28,Argentina,Attacking Midfield,AM,,Benfica,Portugal,25000000.0,in,summer,Laliga,2016,False,
Atlético de Madrid,Sime Vrsaljko,24,Croatia,Right-Back,RB,,Sassuolo,Italy,14000000.0,in,summer,Laliga,2016,False,
Atlético de Madrid,Diogo Jota,19,Portugal,Left Winger,LW,50000000.0,Paços Ferreira,Portugal,7000000.0,in,summer,Laliga,2016,False,
Atlético de Madrid,Axel Werner,20,Argentina,Goalkeeper,GK,,Atl. Rafaela,Argentina,,in,summer,Laliga,2016,False,
Atlético de Madrid,Fernando Torres,32,Spain,Centre-Forward,CF,,AC Milan,Italy,0.0,in,summer,Laliga,2016,False,
