club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
1.FC Köln,Sebastiaan Bornauw,20.0,Belgium,Centre-Back,CB,7000000.0,RSC Anderlecht,Belgium,8250000.0,in,summer,1 Bundesliga,2019,False,
1.FC Köln,Ellyes Skhiri,24.0,Tunisia,Defensive Midfield,DM,13000000.0,Montpellier,France,6000000.0,in,summer,1 Bundesliga,2019,False,
1.FC Köln,Birger Verstraete,25.0,Belgium,Defensive Midfield,DM,1800000.0,KAA Gent,Belgium,4000000.0,in,summer,1 Bundesliga,2019,False,
1.FC Köln,Kingsley Ehizibue,24.0,Netherlands,Right-Back,RB,2500000.0,PEC Zwolle,Netherlands,2000000.0,in,summer,1 Bundesliga,2019,False,
1.FC Union Berlin,Robert Andrich,24.0,Germany,Central Midfield,CM,11000000.0,Heidenheim,Germany,3150000.0,in,summer,1 Bundesliga,2019,False,
1.FC Union Berlin,Marvin Friedrich,23.0,Germany,Centre-Back,CB,4000000.0,FC Augsburg,Germany,2500000.0,in,summer,1 Bundesliga,2019,False,
1.FC Union Berlin,Anthony Ujah,28.0,Nigeria,Centre-Forward,CF,,1.FSV Mainz 05,Germany,2000000.0,in,summer,1 Bundesliga,2019,False,
1.FC Union Berlin,Marcus Ingvartsen,23.0,Denmark,Centre-Forward,CF,5500000.0,KRC Genk,Belgium,1500000.0,in,summer,1 Bundesliga,2019,False,
1.FSV Mainz 05,Aarón Martín,22.0,Spain,Left-Back,LB,7000000.0,Espanyol,Spain,8000000.0,in,summer,1 Bundesliga,2019,False,
1.FSV Mainz 05,Jerry St. Juste,22.0,Netherlands,Centre-Back,CB,10000000.0,Feyenoord,Netherlands,8000000.0,in,summer,1 Bundesliga,2019,False,
1.FSV Mainz 05,Edimilson Fernandes,23.0,Switzerland,Centre-Back,CB,5500000.0,West Ham,England,7500000.0,in,summer,1 Bundesliga,2019,False,
1.FSV Mainz 05,Ronaël Pierre-Gabriel,21.0,France,Right-Back,RB,4000000.0,Monaco,France,5500000.0,in,summer,1 Bundesliga,2019,False,
1.FSV Mainz 05,Jonathan Meier,19.0,Germany,Left-Back,LB,,FC Bayern II,Germany,1200000.0,in,summer,1 Bundesliga,2019,False,
Bayer 04 Leverkusen,Kerem Demirbay,25.0,Germany,Central Midfield,CM,6000000.0,TSG Hoffenheim,Germany,32000000.0,in,summer,1 Bundesliga,2019,False,
Bayer 04 Leverkusen,Moussa Diaby,19.0,France,Right Winger,RW,55000000.0,Paris SG,France,15000000.0,in,summer,1 Bundesliga,2019,False,
Bayer 04 Leverkusen,Nadiem Amiri,22.0,Germany,Central Midfield,CM,4000000.0,TSG Hoffenheim,Germany,9000000.0,in,summer,1 Bundesliga,2019,False,
Bayer 04 Leverkusen,Daley Sinkgraven,23.0,Netherlands,Left-Back,LB,1500000.0,Ajax,Netherlands,5000000.0,in,summer,1 Bundesliga,2019,False,
Bayer 04 Leverkusen,Edmond Tapsoba,20.0,Burkina Faso,Centre-Back,CB,40000000.0,Vit. Guimarães,Portugal,20200000.0,in,winter,1 Bundesliga,2019,False,
Bayer 04 Leverkusen,Exequiel Palacios,21.0,Argentina,Central Midfield,CM,35000000.0,River Plate,Argentina,17000000.0,in,winter,1 Bundesliga,2019,False,
Bayern Munich,Lucas Hernández,23.0,France,Centre-Back,CB,45000000.0,Atlético Madrid,Spain,80000000.0,in,summer,1 Bundesliga,2019,False,
Bayern Munich,Benjamin Pavard,23.0,France,Centre-Back,CB,40000000.0,VfB Stuttgart,Germany,35000000.0,in,summer,1 Bundesliga,2019,False,
Bayern Munich,Michaël Cuisance,20.0,France,Central Midfield,CM,2000000.0,Bor. M'gladbach,Germany,8000000.0,in,summer,1 Bundesliga,2019,False,
Bayern Munich,Fiete Arp,19.0,Germany,Centre-Forward,CF,,Hamburger SV,Germany,3000000.0,in,summer,1 Bundesliga,2019,False,
Borussia Dortmund,Mats Hummels,30.0,Germany,Centre-Back,CB,6000000.0,Bayern Munich,Germany,30500000.0,in,summer,1 Bundesliga,2019,False,
Borussia Dortmund,Nico Schulz,26.0,Germany,Left-Back,LB,,TSG Hoffenheim,Germany,25500000.0,in,summer,1 Bundesliga,2019,False,
Borussia Dortmund,Thorgan Hazard,26.0,Belgium,Left Winger,LW,6000000.0,Bor. M'gladbach,Germany,25500000.0,in,summer,1 Bundesliga,2019,False,
Borussia Dortmund,Julian Brandt,23.0,Germany,Attacking Midfield,AM,40000000.0,B. Leverkusen,Germany,25000000.0,in,summer,1 Bundesliga,2019,False,
Borussia Dortmund,Paco Alcácer,25.0,Spain,Centre-Forward,CF,7000000.0,Barcelona,Spain,21000000.0,in,summer,1 Bundesliga,2019,False,
Borussia Dortmund,Erling Haaland,19.0,Norway,Centre-Forward,CF,180000000.0,RB Salzburg,Austria,20000000.0,in,winter,1 Bundesliga,2019,False,
Borussia Mönchengladbach,Stefan Lainer,26.0,Austria,Right-Back,RB,3000000.0,RB Salzburg,Austria,12500000.0,in,summer,1 Bundesliga,2019,False,
Borussia Mönchengladbach,Breel Embolo,22.0,Switzerland,Centre-Forward,CF,15000000.0,FC Schalke 04,Germany,11000000.0,in,summer,1 Bundesliga,2019,False,
Borussia Mönchengladbach,Marcus Thuram,21.0,France,Centre-Forward,CF,40000000.0,Guingamp,France,9000000.0,in,summer,1 Bundesliga,2019,False,
Borussia Mönchengladbach,Ramy Bensebaini,24.0,Algeria,Left-Back,LB,20000000.0,Stade Rennais,France,8000000.0,in,summer,1 Bundesliga,2019,False,
Eintracht Frankfurt,Luka Jović,21.0,Serbia,Centre-Forward,CF,8000000.0,Benfica,Portugal,22340000.0,in,summer,1 Bundesliga,2019,False,
Eintracht Frankfurt,Djibril Sow,22.0,Switzerland,Central Midfield,CM,22000000.0,BSC Young Boys,Switzerland,14000000.0,in,summer,1 Bundesliga,2019,False,
Eintracht Frankfurt,Martin Hinteregger,26.0,Austria,Centre-Back,CB,,FC Augsburg,Germany,9000000.0,in,summer,1 Bundesliga,2019,False,
Eintracht Frankfurt,Dominik Kohr,25.0,Germany,Defensive Midfield,DM,3500000.0,B. Leverkusen,Germany,8500000.0,in,summer,1 Bundesliga,2019,False,
Eintracht Frankfurt,Bas Dost,30.0,Netherlands,Centre-Forward,CF,1300000.0,Sporting CP,Portugal,7000000.0,in,summer,1 Bundesliga,2019,False,
Eintracht Frankfurt,Kevin Trapp,29.0,Germany,Goalkeeper,GK,8500000.0,Paris SG,France,7000000.0,in,summer,1 Bundesliga,2019,False,
Eintracht Frankfurt,Filip Kostić,26.0,Serbia,Left Midfield,LM,15000000.0,Hamburger SV,Germany,6300000.0,in,summer,1 Bundesliga,2019,False,
Eintracht Frankfurt,Sebastian Rode,28.0,Germany,Central Midfield,CM,2000000.0,Bor. Dortmund,Germany,4000000.0,in,summer,1 Bundesliga,2019,False,
Eintracht Frankfurt,Dejan Joveljic,19.0,Serbia,Centre-Forward,CF,3500000.0,Red Star,Serbia,4000000.0,in,summer,1 Bundesliga,2019,False,
FC Augsburg,Tomas Koubek,26.0,Czech Republic,Goalkeeper,GK,1000000.0,Stade Rennais,France,7500000.0,in,summer,1 Bundesliga,2019,False,
FC Augsburg,Iago,22.0,Brazil,Left-Back,LB,5500000.0,Internacional,Brazil,6500000.0,in,summer,1 Bundesliga,2019,False,
FC Augsburg,Carlos Gruezo,24.0,Ecuador,Defensive Midfield,DM,3000000.0,Dallas,United States,5500000.0,in,summer,1 Bundesliga,2019,False,
FC Augsburg,Rubén Vargas,20.0,Switzerland,Right Winger,RW,6500000.0,FC Luzern,Switzerland,4000000.0,in,summer,1 Bundesliga,2019,False,
FC Augsburg,Florian Niederlechner,28.0,Germany,Centre-Forward,CF,,SC Freiburg,Germany,2500000.0,in,summer,1 Bundesliga,2019,False,
FC Augsburg,Reece Oxford,20.0,England,Centre-Back,CB,4000000.0,West Ham,England,2000000.0,in,summer,1 Bundesliga,2019,False,
FC Augsburg,Noah Joel Sarenren Bazee,22.0,Germany,Right Winger,RW,,Hannover 96,Germany,1700000.0,in,summer,1 Bundesliga,2019,False,
FC Augsburg,Marvin Friedrich,23.0,Germany,Centre-Back,CB,4000000.0,Union Berlin,Germany,1000000.0,in,summer,1 Bundesliga,2019,False,
FC Schalke 04,Ozan Kabak,19.0,Turkey,Centre-Back,CB,13000000.0,VfB Stuttgart,Germany,15000000.0,in,summer,1 Bundesliga,2019,False,
FC Schalke 04,Benito Raman,24.0,Belgium,Centre-Forward,CF,1500000.0,F. Düsseldorf,Germany,10000000.0,in,summer,1 Bundesliga,2019,False,
FC Schalke 04,Bernard Tekpetey,21.0,Ghana,Right Winger,RW,5500000.0,SC Paderborn,Germany,2500000.0,in,summer,1 Bundesliga,2019,False,
Fortuna Düsseldorf,Nana Ampomah,23.0,Ghana,Left Winger,LW,,Waasl.-Beveren,Belgium,2800000.0,in,summer,1 Bundesliga,2019,False,
Fortuna Düsseldorf,Dawid Kownacki,22.0,Poland,Centre-Forward,CF,3500000.0,Sampdoria,Italy,6750000.0,in,winter,1 Bundesliga,2019,False,
Hertha BSC,Dodi Lukébakio,21.0,Belgium,Right Winger,RW,15000000.0,Watford,England,20000000.0,in,summer,1 Bundesliga,2019,False,
Hertha BSC,Eduard Löwen,22.0,Germany,Central Midfield,CM,4500000.0,1.FC Nuremberg,Germany,7000000.0,in,summer,1 Bundesliga,2019,False,
Hertha BSC,Daishawn Redan,18.0,Suriname,Centre-Forward,CF,1000000.0,Chelsea U23,England,2700000.0,in,summer,1 Bundesliga,2019,False,
Hertha BSC,Lucas Tousart,22.0,France,Defensive Midfield,DM,7000000.0,Olympique Lyon,France,25000000.0,in,winter,1 Bundesliga,2019,False,
Hertha BSC,Krzysztof Piatek,24.0,Poland,Centre-Forward,CF,5500000.0,AC Milan,Italy,24000000.0,in,winter,1 Bundesliga,2019,False,
Hertha BSC,Matheus Cunha,20.0,Brazil,Centre-Forward,CF,28000000.0,RB Leipzig,Germany,18000000.0,in,winter,1 Bundesliga,2019,False,
Hertha BSC,Santiago Ascacíbar,22.0,Argentina,Defensive Midfield,DM,5500000.0,VfB Stuttgart,Germany,10000000.0,in,winter,1 Bundesliga,2019,False,
RB Leipzig,Christopher Nkunku,21.0,France,Attacking Midfield,AM,80000000.0,Paris SG,France,19500000.0,in,summer,1 Bundesliga,2019,False,
RB Leipzig,Ademola Lookman,21.0,Nigeria,Second Striker,SS,30000000.0,Everton,England,18000000.0,in,summer,1 Bundesliga,2019,False,
RB Leipzig,Hannes Wolf,20.0,Austria,Left Winger,LW,2000000.0,RB Salzburg,Austria,12000000.0,in,summer,1 Bundesliga,2019,False,
RB Leipzig,Luan Cândido,18.0,Brazil,Left-Back,LB,5500000.0,Palmeiras,Brazil,8000000.0,in,summer,1 Bundesliga,2019,False,
RB Leipzig,Dani Olmo,21.0,Spain,Attacking Midfield,AM,50000000.0,Dinamo Zagreb,Croatia,29000000.0,in,winter,1 Bundesliga,2019,False,
SC Freiburg,Vincenzo Grifo,26.0,Italy,Left Winger,LW,12000000.0,TSG Hoffenheim,Germany,7000000.0,in,summer,1 Bundesliga,2019,False,
SC Freiburg,Jonathan Schmid,29.0,France,Right Midfield,RM,,FC Augsburg,Germany,4000000.0,in,summer,1 Bundesliga,2019,False,
SC Freiburg,Luca Itter,20.0,Germany,Centre-Back,CB,1500000.0,VfL Wolfsburg,Germany,2500000.0,in,summer,1 Bundesliga,2019,False,
SC Freiburg,Woo-yeong Jeong,19.0,"Korea, South",Attacking Midfield,AM,3500000.0,FC Bayern II,Germany,2000000.0,in,summer,1 Bundesliga,2019,False,
SC Freiburg,Chang-hoon Kwon,25.0,"Korea, South",Right Winger,RW,,Dijon,France,2000000.0,in,summer,1 Bundesliga,2019,False,
SV Werder Bremen,Niclas Füllkrug,26.0,Germany,Centre-Forward,CF,13000000.0,Hannover 96,Germany,6500000.0,in,summer,1 Bundesliga,2019,False,
SV Werder Bremen,Marco Friedl,21.0,Austria,Centre-Back,CB,5500000.0,Bayern Munich,Germany,3500000.0,in,summer,1 Bundesliga,2019,False,
TSG 1899 Hoffenheim,Diadié Samassékou,23.0,Mali,Defensive Midfield,DM,3000000.0,RB Salzburg,Austria,14000000.0,in,summer,1 Bundesliga,2019,False,
TSG 1899 Hoffenheim,Robert Skov,23.0,Denmark,Left Midfield,LM,6500000.0,FC Copenhagen,Denmark,10000000.0,in,summer,1 Bundesliga,2019,False,
TSG 1899 Hoffenheim,Ihlas Bebou,25.0,Togo,Centre-Forward,CF,7000000.0,Hannover 96,Germany,8500000.0,in,summer,1 Bundesliga,2019,False,
TSG 1899 Hoffenheim,Sargis Adamyan,26.0,Armenia,Centre-Forward,CF,1000000.0,J. Regensburg,Germany,1500000.0,in,summer,1 Bundesliga,2019,False,
TSG 1899 Hoffenheim,Munas Dabbur,27.0,Israel,Centre-Forward,CF,3000000.0,Sevilla FC,Spain,12000000.0,in,winter,1 Bundesliga,2019,False,
TSG 1899 Hoffenheim,Jacob Bruun Larsen,21.0,Denmark,Left Winger,LW,3000000.0,Bor. Dortmund,Germany,9000000.0,in,winter,1 Bundesliga,2019,False,
VfL Wolfsburg,Xaver Schlager,21.0,Austria,Central Midfield,CM,28000000.0,RB Salzburg,Austria,12000000.0,in,summer,1 Bundesliga,2019,False,
VfL Wolfsburg,Kevin Mbabu,24.0,Switzerland,Right-Back,RB,3500000.0,BSC Young Boys,Switzerland,9200000.0,in,summer,1 Bundesliga,2019,False,
VfL Wolfsburg,Victor Sá,25.0,Brazil,Left Winger,LW,1800000.0,LASK,Austria,3500000.0,in,summer,1 Bundesliga,2019,False,
VfL Wolfsburg,Paulo Otávio,24.0,Brazil,Left-Back,LB,3500000.0,FC Ingolstadt,Germany,1100000.0,in,summer,1 Bundesliga,2019,False,
VfL Wolfsburg,Marin Pongracic,22.0,Croatia,Centre-Back,CB,4000000.0,RB Salzburg,Austria,9000000.0,in,winter,1 Bundesliga,2019,False,
IFK Norrköping,Sead Hakšabanović,21.0,Montenegro,Left Winger,LW,4000000.0,West Ham,England,2600000.0,in,summer,Allsvenskan,2019,False,
Rapid Vienna,Koya Kitagawa,23.0,Japan,Centre-Forward,CF,,Shimizu S-Pulse,Japan,1500000.0,in,summer,Bundesliga,2019,False,
Red Bull Salzburg,Maximilian Wöber,21.0,Austria,Centre-Back,CB,14000000.0,Sevilla FC,Spain,10500000.0,in,summer,Bundesliga,2019,False,
Red Bull Salzburg,Rasmus Kristensen,22.0,Denmark,Right-Back,RB,13000000.0,Ajax,Netherlands,5000000.0,in,summer,Bundesliga,2019,False,
Red Bull Salzburg,Maurits Kjaergaard,16.0,Denmark,Central Midfield,CM,13000000.0,Lyngby BK Youth,Denmark,2700000.0,in,summer,Bundesliga,2019,False,
Red Bull Salzburg,Benjamin Sesko,16.0,Slovenia,Centre-Forward,CF,30000000.0,NK Domzale U17,Slovenia,2500000.0,in,summer,Bundesliga,2019,False,
Red Bull Salzburg,Bryan Okoh,16.0,Switzerland,Centre-Back,CB,1000000.0,Team Vaud U18,Switzerland,2000000.0,in,summer,Bundesliga,2019,False,
Red Bull Salzburg,Noah Okafor,19.0,Switzerland,Centre-Forward,CF,20000000.0,FC Basel,Switzerland,11200000.0,in,winter,Bundesliga,2019,False,
AZ Alkmaar,Dani de Wit,21.0,Netherlands,Attacking Midfield,AM,5000000.0,Ajax,Netherlands,2000000.0,in,summer,Eredivisie,2019,False,
AZ Alkmaar,Zakaria Aboukhlal,19.0,Morocco,Right Winger,RW,10000000.0,PSV U21,Netherlands,2000000.0,in,summer,Eredivisie,2019,False,
AZ Alkmaar,Håkon Evjen,19.0,Norway,Central Midfield,CM,1800000.0,Bodø/Glimt,Norway,2500000.0,in,winter,Eredivisie,2019,False,
Ajax Amsterdam,Quincy Promes,27.0,Netherlands,Left Winger,LW,6000000.0,Sevilla FC,Spain,15700000.0,in,summer,Eredivisie,2019,False,
Ajax Amsterdam,Edson Álvarez,21.0,Mexico,Defensive Midfield,DM,35000000.0,América,Mexico,15000000.0,in,summer,Eredivisie,2019,False,
Ajax Amsterdam,Răzvan Marin,23.0,Romania,Central Midfield,CM,5000000.0,Standard Liège,Belgium,12500000.0,in,summer,Eredivisie,2019,False,
