club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
1.FC Köln,Anthony Modeste,27,France,Centre-Forward,CF,,TSG Hoffenheim,Germany,4500000.0,in,summer,1 Bundesliga,2015,False,
1.FC Köln,Milos Jojic,23,Serbia,Central Midfield,CM,1000000.0,Bor. Dortmund,Germany,3000000.0,in,summer,1 Bundesliga,2015,False,
1.FC Köln,Leonardo Bittencourt,21,Germany,Attacking Midfield,AM,2800000.0,Hannover 96,Germany,2500000.0,in,summer,1 Bundesliga,2015,False,
1.FC Köln,Frederik Sörensen,23,Denmark,Centre-Back,CB,,Juventus,Italy,1780000.0,in,summer,1 Bundesliga,2015,False,
1.FC Köln,Dominique Heintz,21,Germany,Centre-Back,CB,1200000.0,1.FC K'lautern,Germany,1500000.0,in,summer,1 Bundesliga,2015,False,
1.FC Köln,Kevin Wimmer,22,Austria,Centre-Back,CB,,Tottenham,England,6000000.0,out,summer,1 Bundesliga,2015,False,
1.FC Köln,Anthony Ujah,24,Nigeria,Centre-Forward,CF,,Werder Bremen,Germany,4500000.0,out,summer,1 Bundesliga,2015,False,
1.FC Köln,Daniel Halfar,27,Germany,Attacking Midfield,AM,,1.FC K'lautern,Germany,,out,summer,1 Bundesliga,2015,False,
1.FC Köln,Miso Brecko,31,Slovenia,Right-Back,RB,,1.FC Nuremberg,Germany,,out,summer,1 Bundesliga,2015,False,
1.FC Köln,Maximilian Thiel,22,Germany,Centre-Forward,CF,,Union Berlin,Germany,,out,summer,1 Bundesliga,2015,False,
1.FC Köln,Adam Matuszczyk,26,Poland,Defensive Midfield,DM,,E. Braunschweig,Germany,0.0,out,summer,1 Bundesliga,2015,False,
1.FC Köln,Thomas Bröker,30,Germany,Centre-Forward,CF,,MSV Duisburg,Germany,0.0,out,summer,1 Bundesliga,2015,False,
1.FC Köln,Slawomir Peszko,30,Poland,Left Winger,LW,,Lechia Gdansk,Poland,0.0,out,summer,1 Bundesliga,2015,False,
1.FC Köln,Patrick Helmes,31,Germany,Centre-Forward,CF,,,,,out,summer,1 Bundesliga,2015,False,
1.FC Köln,Filip Mladenovic,24,Serbia,Left-Back,LB,,BATE Borisov,Belarus,1500000.0,in,winter,1 Bundesliga,2015,False,
1.FC Köln,Kazuki Nagasawa,24,Japan,Central Midfield,CM,,Urawa Reds,Japan,,out,winter,1 Bundesliga,2015,False,
1.FC Köln,Bård Finne,20,Norway,Centre-Forward,CF,1300000.0,Heidenheim,Germany,,out,winter,1 Bundesliga,2015,False,
1.FC Köln,Pedro Geromel,30,Brazil,Centre-Back,CB,,Grêmio,Brazil,0.0,out,winter,1 Bundesliga,2015,False,
1.FSV Mainz 05,Fabian Frei,26,Switzerland,Defensive Midfield,DM,,FC Basel,Switzerland,3600000.0,in,summer,1 Bundesliga,2015,False,
1.FSV Mainz 05,Yoshinori Muto,22,Japan,Centre-Forward,CF,1800000.0,FC Tokyo,Japan,2800000.0,in,summer,1 Bundesliga,2015,False,
1.FSV Mainz 05,Florian Niederlechner,24,Germany,Centre-Forward,CF,,Heidenheim,Germany,2000000.0,in,summer,1 Bundesliga,2015,False,
1.FSV Mainz 05,Gaëtan Bussmann,24,France,Left-Back,LB,,FC Metz,France,1000000.0,in,summer,1 Bundesliga,2015,False,
1.FSV Mainz 05,Besar Halimi,20,Kosovo,Attacking Midfield,AM,,Stuttg. Kickers,Germany,,in,summer,1 Bundesliga,2015,False,
1.FSV Mainz 05,Maximilian Beister,24,Germany,Right Winger,RW,,Hamburger SV,Germany,0.0,in,summer,1 Bundesliga,2015,False,
1.FSV Mainz 05,Danny Latza,25,Germany,Central Midfield,CM,,VfL Bochum,Germany,0.0,in,summer,1 Bundesliga,2015,False,
1.FSV Mainz 05,Gianluca Curci,30,Italy,Goalkeeper,GK,,AS Roma,Italy,0.0,in,summer,1 Bundesliga,2015,False,
1.FSV Mainz 05,Leon Balogun,27,Nigeria,Centre-Back,CB,,Darmstadt 98,Germany,0.0,in,summer,1 Bundesliga,2015,False,
1.FSV Mainz 05,Henrique Sereno,30,Portugal,Centre-Back,CB,,Kayserispor,Turkey,0.0,in,summer,1 Bundesliga,2015,False,
1.FSV Mainz 05,Shinji Okazaki,29,Japan,Centre-Forward,CF,,Leicester,England,11000000.0,out,summer,1 Bundesliga,2015,False,
1.FSV Mainz 05,Johannes Geis,21,Germany,Defensive Midfield,DM,,FC Schalke 04,Germany,10500000.0,out,summer,1 Bundesliga,2015,False,
1.FSV Mainz 05,Ja-cheol Koo,26,"Korea, South",Central Midfield,CM,,FC Augsburg,Germany,5000000.0,out,summer,1 Bundesliga,2015,False,
1.FSV Mainz 05,Ju-ho Park,28,"Korea, South",Left-Back,LB,,Bor. Dortmund,Germany,3000000.0,out,summer,1 Bundesliga,2015,False,
1.FSV Mainz 05,Sebastian Polter,24,Germany,Centre-Forward,CF,,QPR,England,2300000.0,out,summer,1 Bundesliga,2015,False,
1.FSV Mainz 05,Stefanos Kapino,21,Greece,Goalkeeper,GK,,Olympiacos,Greece,2000000.0,out,summer,1 Bundesliga,2015,False,
1.FSV Mainz 05,Julian Koch,24,Germany,Defensive Midfield,DM,,F. Düsseldorf,Germany,,out,summer,1 Bundesliga,2015,False,
1.FSV Mainz 05,Chinedu Ede,28,Germany,Right Winger,RW,,Twente FC,Netherlands,0.0,out,summer,1 Bundesliga,2015,False,
1.FSV Mainz 05,Júnior Díaz,31,Costa Rica,Centre-Back,CB,,Darmstadt 98,Germany,0.0,out,summer,1 Bundesliga,2015,False,
1.FSV Mainz 05,Damian Roßbach,22,Germany,Centre-Back,CB,,SV Sandhausen,Germany,0.0,out,summer,1 Bundesliga,2015,False,
1.FSV Mainz 05,Nikolce Noveski,36,North Macedonia,Centre-Back,CB,,Without Club,,,out,summer,1 Bundesliga,2015,False,
1.FSV Mainz 05,Emil Berggreen,22,Denmark,Centre-Forward,CF,,E. Braunschweig,Germany,2500000.0,in,winter,1 Bundesliga,2015,False,
1.FSV Mainz 05,Giulio Donati,25,Italy,Right-Back,RB,,B. Leverkusen,Germany,1000000.0,in,winter,1 Bundesliga,2015,False,
1.FSV Mainz 05,Karim Onisiwo,23,Austria,Centre-Forward,CF,3500000.0,SV Mattersburg,Austria,0.0,in,winter,1 Bundesliga,2015,False,
1.FSV Mainz 05,Gonzalo Jara,30,Chile,Centre-Back,CB,,U. de Chile,Chile,0.0,out,winter,1 Bundesliga,2015,False,
Bayer 04 Leverkusen,Charles Aránguiz,26,Chile,Central Midfield,CM,3000000.0,Internacional,Brazil,13000000.0,in,summer,1 Bundesliga,2015,False,
Bayer 04 Leverkusen,Chicharito,27,Mexico,Centre-Forward,CF,1000000.0,Man Utd,England,12000000.0,in,summer,1 Bundesliga,2015,False,
Bayer 04 Leverkusen,Kevin Kampl,24,Slovenia,Central Midfield,CM,3500000.0,Bor. Dortmund,Germany,11000000.0,in,summer,1 Bundesliga,2015,False,
Bayer 04 Leverkusen,Admir Mehmedi,24,Switzerland,Second Striker,SS,,SC Freiburg,Germany,8000000.0,in,summer,1 Bundesliga,2015,False,
Bayer 04 Leverkusen,Jonathan Tah,19,Germany,Centre-Back,CB,20000000.0,Hamburger SV,Germany,7500000.0,in,summer,1 Bundesliga,2015,False,
Bayer 04 Leverkusen,Kyriakos Papadopoulos,23,Greece,Centre-Back,CB,,FC Schalke 04,Germany,6500000.0,in,summer,1 Bundesliga,2015,False,
