club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
1.FC Köln,Ondrej Duda,25.0,Slovakia,Attacking Midfield,AM,4000000.0,Hertha BSC,Germany,7000000.0,in,summer,1 Bundesliga,2020,False,
1.FC Köln,Sebastian Andersson,29.0,Sweden,Centre-Forward,CF,,Union Berlin,Germany,6500000.0,in,summer,1 Bundesliga,2020,False,
1.FC Köln,Dimitrios Limnios,22.0,Greece,Right Winger,RW,1200000.0,PAOK Salonika,Greece,3300000.0,in,summer,1 Bundesliga,2020,False,
1.FC Union Berlin,Marius Bülter,27.0,Germany,Left Winger,LW,3000000.0,1.FC Magdeburg,Germany,1500000.0,in,summer,1 Bundesliga,2020,False,
1.FSV Mainz 05,Luca Kilian,20.0,Germany,Centre-Back,CB,2500000.0,SC Paderborn,Germany,2000000.0,in,summer,1 Bundesliga,2020,False,
Bayer 04 Leverkusen,Patrik Schick,24.0,Czech Republic,Centre-Forward,CF,25000000.0,AS Roma,Italy,26500000.0,in,summer,1 Bundesliga,2020,False,
Bayer 04 Leverkusen,Lennart Grill,21.0,Germany,Goalkeeper,GK,1000000.0,1.FC K'lautern,Germany,2000000.0,in,summer,1 Bundesliga,2020,False,
Bayer 04 Leverkusen,Jeremie Frimpong,20.0,Netherlands,Right-Back,RB,45000000.0,Celtic,Scotland,11000000.0,in,winter,1 Bundesliga,2020,False,
Bayer 04 Leverkusen,Demarai Gray,24.0,Jamaica,Left Winger,LW,12000000.0,Leicester,England,2000000.0,in,winter,1 Bundesliga,2020,False,
Bayer 04 Leverkusen,Timothy Fosu-Mensah,23.0,Netherlands,Right-Back,RB,2000000.0,Man Utd,England,1700000.0,in,winter,1 Bundesliga,2020,False,
Bayern Munich,Leroy Sané,24.0,Germany,Right Winger,RW,75000000.0,Man City,England,49000000.0,in,summer,1 Bundesliga,2020,False,
Bayern Munich,Marc Roca,23.0,Spain,Defensive Midfield,DM,10000000.0,Espanyol,Spain,9000000.0,in,summer,1 Bundesliga,2020,False,
Bayern Munich,Bouna Sarr,28.0,Senegal,Right-Back,RB,2000000.0,Marseille,France,8000000.0,in,summer,1 Bundesliga,2020,False,
Borussia Dortmund,Jude Bellingham,17.0,England,Attacking Midfield,AM,150000000.0,Birmingham,England,30150000.0,in,summer,1 Bundesliga,2020,False,
Borussia Dortmund,Emre Can,26.0,Germany,Defensive Midfield,DM,14000000.0,Juventus,Italy,25000000.0,in,summer,1 Bundesliga,2020,False,
Borussia Mönchengladbach,Manu Koné,19.0,France,Central Midfield,CM,40000000.0,Toulouse,France,9000000.0,in,winter,1 Bundesliga,2020,False,
Borussia Mönchengladbach,Joe Scally,18.0,United States,Right-Back,RB,12000000.0,New York City,United States,1800000.0,in,winter,1 Bundesliga,2020,False,
Eintracht Frankfurt,Steven Zuber,28.0,Switzerland,Left Winger,LW,2500000.0,TSG Hoffenheim,Germany,3000000.0,in,summer,1 Bundesliga,2020,False,
Eintracht Frankfurt,André Silva,24.0,Portugal,Centre-Forward,CF,12000000.0,AC Milan,Italy,3000000.0,in,summer,1 Bundesliga,2020,False,
Eintracht Frankfurt,Ragnar Ache,21.0,Germany,Centre-Forward,CF,2000000.0,Sparta R.,Netherlands,2000000.0,in,summer,1 Bundesliga,2020,False,
Eintracht Frankfurt,Ajdin Hrustić,24.0,Australia,Central Midfield,CM,,FC Groningen,Netherlands,1000000.0,in,summer,1 Bundesliga,2020,False,
FC Augsburg,Felix Uduokhai,22.0,Germany,Centre-Back,CB,7000000.0,VfL Wolfsburg,Germany,7000000.0,in,summer,1 Bundesliga,2020,False,
FC Augsburg,Robert Gumny,22.0,Poland,Right-Back,RB,3500000.0,Lech Poznan,Poland,2000000.0,in,summer,1 Bundesliga,2020,False,
FC Augsburg,Frederik Winther,19.0,Denmark,Centre-Back,CB,1000000.0,Lyngby BK,Denmark,1300000.0,in,summer,1 Bundesliga,2020,False,
Hertha BSC,Jhon Córdoba,27.0,Colombia,Centre-Forward,CF,12000000.0,1.FC Köln,Germany,15000000.0,in,summer,1 Bundesliga,2020,False,
Hertha BSC,Alexander Schwolow,28.0,Germany,Goalkeeper,GK,,SC Freiburg,Germany,7000000.0,in,summer,1 Bundesliga,2020,False,
Hertha BSC,Deyovaisio Zeefuik,22.0,Netherlands,Right-Back,RB,1200000.0,FC Groningen,Netherlands,4000000.0,in,summer,1 Bundesliga,2020,False,
Hertha BSC,Omar Alderete,23.0,Paraguay,Centre-Back,CB,3000000.0,FC Basel,Switzerland,4000000.0,in,summer,1 Bundesliga,2020,False,
RB Leipzig,Alexander Sørloth,24.0,Norway,Centre-Forward,CF,14000000.0,Crystal Palace,England,20000000.0,in,summer,1 Bundesliga,2020,False,
RB Leipzig,Hee-chan Hwang,24.0,"Korea, South",Centre-Forward,CF,18000000.0,RB Salzburg,Austria,12000000.0,in,summer,1 Bundesliga,2020,False,
RB Leipzig,Josep Martínez,22.0,Spain,Goalkeeper,GK,3500000.0,UD Las Palmas,Spain,2500000.0,in,summer,1 Bundesliga,2020,False,
RB Leipzig,Dominik Szoboszlai,20.0,Hungary,Central Midfield,CM,70000000.0,RB Salzburg,Austria,36000000.0,in,winter,1 Bundesliga,2020,False,
SC Freiburg,Baptiste Santamaria,25.0,France,Defensive Midfield,DM,12000000.0,Angers SCO,France,10000000.0,in,summer,1 Bundesliga,2020,False,
SC Freiburg,Ermedin Demirovic,22.0,Bosnia-Herzegovina,Centre-Forward,CF,14000000.0,Alavés,Spain,3700000.0,in,summer,1 Bundesliga,2020,False,
SV Werder Bremen,Leonardo Bittencourt,26.0,Germany,Attacking Midfield,AM,2800000.0,TSG Hoffenheim,Germany,7000000.0,in,summer,1 Bundesliga,2020,False,
SV Werder Bremen,Ömer Toprak,30.0,Turkey,Centre-Back,CB,,Bor. Dortmund,Germany,4000000.0,in,summer,1 Bundesliga,2020,False,
TSG 1899 Hoffenheim,Mijat Gacinovic,25.0,Serbia,Attacking Midfield,AM,3500000.0,E. Frankfurt,Germany,3000000.0,in,summer,1 Bundesliga,2020,False,
VfB Stuttgart,Gregor Kobel,22.0,Switzerland,Goalkeeper,GK,35000000.0,TSG Hoffenheim,Germany,7200000.0,in,summer,1 Bundesliga,2020,False,
VfB Stuttgart,Waldemar Anton,24.0,Germany,Centre-Back,CB,7000000.0,Hannover 96,Germany,4000000.0,in,summer,1 Bundesliga,2020,False,
VfB Stuttgart,Wataru Endo,27.0,Japan,Defensive Midfield,DM,13000000.0,Sint-Truiden,Belgium,1700000.0,in,summer,1 Bundesliga,2020,False,
VfB Stuttgart,Pascal Stenzel,24.0,Germany,Right-Back,RB,2500000.0,SC Freiburg,Germany,1300000.0,in,summer,1 Bundesliga,2020,False,
VfL Wolfsburg,Ridle Baku,22.0,Germany,Right-Back,RB,13000000.0,1.FSV Mainz 05,Germany,10000000.0,in,summer,1 Bundesliga,2020,False,
VfL Wolfsburg,Bartosz Bialek,18.0,Poland,Centre-Forward,CF,2000000.0,Zaglebie Lubin,Poland,5000000.0,in,summer,1 Bundesliga,2020,False,
VfL Wolfsburg,Maxence Lacroix,20.0,France,Centre-Back,CB,17000000.0,FC Sochaux,France,5000000.0,in,summer,1 Bundesliga,2020,False,
Malmö FF,Veljko Birmancevic,22.0,Serbia,Left Winger,LW,3000000.0,FK Cukaricki,Serbia,1000000.0,in,winter,Allsvenskan,2020,False,
LASK,Mads Emil Madsen,22.0,Denmark,Central Midfield,CM,1000000.0,Silkeborg IF,Denmark,1000000.0,in,summer,Bundesliga,2020,False,
Red Bull Salzburg,Oumar Solet,20.0,France,Centre-Back,CB,17000000.0,Olympique Lyon,France,4500000.0,in,summer,Bundesliga,2020,False,
Red Bull Salzburg,Samson Tijani,18.0,Nigeria,Defensive Midfield,DM,,Collins Edwin,Nigeria,1000000.0,in,summer,Bundesliga,2020,False,
Red Bull Salzburg,Brenden Aaronson,20.0,United States,Attacking Midfield,AM,18000000.0,Philadelphia,United States,12700000.0,in,winter,Bundesliga,2020,False,
Red Bull Salzburg,Nico Mantl,20.0,Germany,Goalkeeper,GK,1000000.0,Unterhaching,Germany,2000000.0,in,winter,Bundesliga,2020,False,
SK Sturm Graz,Kelvin Yeboah,20.0,Italy,Centre-Forward,CF,3500000.0,WSG Tirol,Austria,1200000.0,in,winter,Bundesliga,2020,False,
AZ Alkmaar,Jesper Karlsson,22.0,Sweden,Left Winger,LW,14000000.0,Elfsborg,Sweden,2600000.0,in,summer,Eredivisie,2020,False,
Ajax Amsterdam,Antony,20.0,Brazil,Right Winger,RW,50000000.0,São Paulo,Brazil,15750000.0,in,summer,Eredivisie,2020,False,
Ajax Amsterdam,Davy Klaassen,27.0,Netherlands,Central Midfield,CM,10000000.0,Werder Bremen,Germany,11700000.0,in,summer,Eredivisie,2020,False,
Ajax Amsterdam,Mohammed Kudus,19.0,Ghana,Attacking Midfield,AM,40000000.0,Nordsjaelland,Denmark,9000000.0,in,summer,Eredivisie,2020,False,
Ajax Amsterdam,Sean Klaiber,26.0,Suriname,Right-Back,RB,2500000.0,FC Utrecht,Netherlands,4250000.0,in,summer,Eredivisie,2020,False,
Ajax Amsterdam,Sébastien Haller,26.0,Cote d'Ivoire,Centre-Forward,CF,25000000.0,West Ham,England,22500000.0,in,winter,Eredivisie,2020,False,
FC Groningen,Jørgen Strand Larsen,20.0,Norway,Centre-Forward,CF,12000000.0,Sarpsborg 08,Norway,1100000.0,in,summer,Eredivisie,2020,False,
Feyenoord Rotterdam,Francesco Antonucci,21.0,Belgium,Attacking Midfield,AM,,Monaco B,France,2200000.0,in,summer,Eredivisie,2020,False,
Feyenoord Rotterdam,João Carlos Teixeira,27.0,Portugal,Attacking Midfield,AM,2000000.0,Vit. Guimarães,Portugal,1600000.0,in,summer,Eredivisie,2020,False,
Feyenoord Rotterdam,Mark Diemers,26.0,Netherlands,Attacking Midfield,AM,1200000.0,Fortuna Sittard,Netherlands,1300000.0,in,summer,Eredivisie,2020,False,
PSV Eindhoven,Philipp Max,26.0,Germany,Left-Back,LB,2000000.0,FC Augsburg,Germany,10000000.0,in,summer,Eredivisie,2020,False,
PSV Eindhoven,Ibrahim Sangaré,22.0,Cote d'Ivoire,Defensive Midfield,DM,35000000.0,Toulouse,France,7000000.0,in,summer,Eredivisie,2020,False,
SC Heerenveen,Henk Veerman,29.0,Netherlands,Centre-Forward,CF,,FC St. Pauli,Germany,1500000.0,in,summer,Eredivisie,2020,False,
SC Heerenveen,Pawel Bochniewicz,24.0,Poland,Centre-Back,CB,3000000.0,Górnik Zabrze,Poland,1400000.0,in,summer,Eredivisie,2020,False,
SC Heerenveen,Tibor Halilovic,25.0,Croatia,Attacking Midfield,AM,,HNK Rijeka,Croatia,1500000.0,in,winter,Eredivisie,2020,False,
Beerschot V.A.,Blessing Eleke,24.0,Nigeria,Centre-Forward,CF,,FC Luzern,Switzerland,1500000.0,in,summer,Jupiler Pro League,2020,False,
Beerschot V.A.,Musashi Suzuki,26.0,Japan,Centre-Forward,CF,,H. C. Sapporo,Japan,1500000.0,in,summer,Jupiler Pro League,2020,False,
Cercle Brugge,Franck Kanouté,21.0,Senegal,Central Midfield,CM,,Pescara,Italy,2000000.0,in,summer,Jupiler Pro League,2020,False,
Cercle Brugge,Leonardo Lopes,21.0,Portugal,Central Midfield,CM,2000000.0,Hull City,England,2000000.0,in,summer,Jupiler Pro League,2020,False,
Cercle Brugge,Thomas Didillon,24.0,France,Goalkeeper,GK,,RSC Anderlecht,Belgium,1300000.0,in,summer,Jupiler Pro League,2020,False,
Cercle Brugge,Kévin Denkey,20.0,Togo,Centre-Forward,CF,6000000.0,Nîmes Olympique,France,2000000.0,in,winter,Jupiler Pro League,2020,False,
Club Brugge KV,Bas Dost,31.0,Netherlands,Centre-Forward,CF,1300000.0,E. Frankfurt,Germany,4000000.0,in,winter,Jupiler Pro League,2020,False,
KAA Gent,Núrio Fortuna,25.0,Angola,Left-Back,LB,2500000.0,RSC Charleroi,Belgium,6000000.0,in,summer,Jupiler Pro League,2020,False,
KAA Gent,Niklas Dorsch,22.0,Germany,Defensive Midfield,DM,7000000.0,Heidenheim,Germany,3500000.0,in,summer,Jupiler Pro League,2020,False,
KAA Gent,Tim Kleindienst,24.0,Germany,Centre-Forward,CF,5000000.0,Heidenheim,Germany,3500000.0,in,summer,Jupiler Pro League,2020,False,
KAA Gent,Sven Kums,32.0,Belgium,Central Midfield,CM,,RSC Anderlecht,Belgium,1500000.0,in,summer,Jupiler Pro League,2020,False,
KAA Gent,Osman Bukari,21.0,Ghana,Right Winger,RW,6500000.0,AS Trencin,Slovakia,1000000.0,in,summer,Jupiler Pro League,2020,False,
KAA Gent,Yonas Malede,21.0,Israel,Centre-Forward,CF,,Maccabi Netanya,Israel,1500000.0,in,winter,Jupiler Pro League,2020,False,
KAS Eupen,Smail Prevljak,25.0,Bosnia-Herzegovina,Centre-Forward,CF,1200000.0,RB Salzburg,Austria,2000000.0,in,summer,Jupiler Pro League,2020,False,
