club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AS Monaco,Axel Disasi,22,France,Centre-Back,CB,40000000.0,Stade Reims,France,13000000.0,in,summer,Ligue 1,2020,False,
AS Monaco,Kevin Volland,28,Germany,Centre-Forward,CF,6000000.0,B. Leverkusen,Germany,11000000.0,in,summer,Ligue 1,2020,False,
AS Monaco,Caio Henrique,23,Brazil,Left-Back,LB,20000000.0,Atlético Madrid,Spain,8000000.0,in,summer,Ligue 1,2020,False,
AS Monaco,Anthony Musaba,19,Netherlands,Right Winger,RW,,NEC Nijmegen,Netherlands,2500000.0,in,summer,Ligue 1,2020,False,
AS Monaco,Vito Mannone,32,Italy,Goalkeeper,GK,,Reading,England,0.0,in,summer,Ligue 1,2020,False,
AS Monaco,Kévin N'Doram,24,France,Defensive Midfield,DM,1500000.0,FC Metz,France,4500000.0,out,summer,Ligue 1,2020,False,
AS Monaco,Kamil Glik,32,Poland,Centre-Back,CB,,Benevento,Italy,3000000.0,out,summer,Ligue 1,2020,False,
AS Monaco,Jordi Mboula,21,Spain,Right Winger,RW,1200000.0,RCD Mallorca,Spain,1700000.0,out,summer,Ligue 1,2020,False,
AS Monaco,Lyle Foster,19,South Africa,Centre-Forward,CF,13000000.0,Vit. Guimarães,Portugal,1200000.0,out,summer,Ligue 1,2020,False,
AS Monaco,Moussa Sylla,20,France,Right Winger,RW,1200000.0,FC Utrecht,Netherlands,0.0,out,summer,Ligue 1,2020,False,
AS Monaco,Nacer Chadli,31,Belgium,Left Winger,LW,1000000.0,Basaksehir,Turkey,,out,summer,Ligue 1,2020,False,
AS Monaco,Adama Traoré,25,Mali,Attacking Midfield,AM,3000000.0,Hatayspor,Turkey,,out,summer,Ligue 1,2020,False,
AS Monaco,Seydou Sy,24,Senegal,Goalkeeper,GK,,Without Club,,,out,summer,Ligue 1,2020,False,
AS Monaco,Danijel Subasic,35,Croatia,Goalkeeper,GK,,,,,out,summer,Ligue 1,2020,False,
AS Monaco,Diego Benaglio,36,Switzerland,Goalkeeper,GK,,,,,out,summer,Ligue 1,2020,False,
AS Monaco,Krépin Diatta,21,Senegal,Right Winger,RW,13000000.0,Club Brugge,Belgium,16700000.0,in,winter,Ligue 1,2020,False,
AS Monaco,Jemerson,28,Brazil,Centre-Back,CB,1700000.0,Corinthians,Brazil,,out,winter,Ligue 1,2020,False,
AS Monaco,Samuel Grandsir,24,France,Right Winger,RW,2000000.0,Los Angeles,United States,0.0,out,winter,Ligue 1,2020,False,
AS Saint-Étienne,Timothée Kolodziejczak,28,France,Centre-Back,CB,,Tigres UANL,Mexico,4500000.0,in,summer,Ligue 1,2020,False,
AS Saint-Étienne,Jean-Philippe Krasso,22,Cote d'Ivoire,Centre-Forward,CF,6000000.0,SAS Epinal,France,0.0,in,summer,Ligue 1,2020,False,
